TimeStamp;UserId;NameVideo;TypeVideo;Value
0.195103;8;vid1_ogg;arousal;0
0.444865;8;vid1_ogg;arousal;0
0.694974;8;vid1_ogg;arousal;0
0.944939;8;vid1_ogg;arousal;0
1.195015;8;vid1_ogg;arousal;-0.0026455026455027
1.695;8;vid1_ogg;arousal;-0.055555555555556
2.195215;8;vid1_ogg;arousal;-0.12433862433862
2.445552;8;vid1_ogg;arousal;-0.11640211640212
2.944413;8;vid1_ogg;arousal;-0.19047619047619
3.194857;8;vid1_ogg;arousal;-0.21693121693122
3.69472;8;vid1_ogg;arousal;-0.33333333333333
3.944987;8;vid1_ogg;arousal;-0.37301587301587
4.194992;8;vid1_ogg;arousal;-0.3968253968254
4.694663;8;vid1_ogg;arousal;-0.3015873015873
4.944717;8;vid1_ogg;arousal;-0.22486772486772
5.195368;8;vid1_ogg;arousal;-0.18783068783069
5.69544;8;vid1_ogg;arousal;-0.18783068783069
6.195391;8;vid1_ogg;arousal;-0.092592592592593
6.69559;8;vid1_ogg;arousal;-0.076719576719577
7.194538;8;vid1_ogg;arousal;-0.071428571428571
7.445099;8;vid1_ogg;arousal;-0.058201058201058
7.944829;8;vid1_ogg;arousal;-0.026455026455027
8.445342;8;vid1_ogg;arousal;0.087301587301587
8.944631;8;vid1_ogg;arousal;0.19047619047619
9.44457;8;vid1_ogg;arousal;0.32804232804233
9.69462;8;vid1_ogg;arousal;0.34391534391534
9.94477;8;vid1_ogg;arousal;0.44179894179894
10.194777;8;vid1_ogg;arousal;0.50793650793651
10.694758;8;vid1_ogg;arousal;0.5978835978836
10.945066;8;vid1_ogg;arousal;0.61375661375661
11.195225;8;vid1_ogg;arousal;0.63227513227513
11.694923;8;vid1_ogg;arousal;0.5952380952381
12.194587;8;vid1_ogg;arousal;0.69047619047619
12.444923;8;vid1_ogg;arousal;0.74603174603175
12.694763;8;vid1_ogg;arousal;0.73280423280423
12.94483;8;vid1_ogg;arousal;0.56613756613757
13.444601;8;vid1_ogg;arousal;0.58201058201058
13.69522;8;vid1_ogg;arousal;0.12698412698413
14.194963;8;vid1_ogg;arousal;-0.78042328042328
14.695306;8;vid1_ogg;arousal;-0.88095238095238
15.194397;8;vid1_ogg;arousal;-0.9021164021164
15.44455;8;vid1_ogg;arousal;-0.88624338624339
15.695398;8;vid1_ogg;arousal;-0.91005291005291
16.19476;8;vid1_ogg;arousal;-0.9021164021164
16.694575;8;vid1_ogg;arousal;-0.92592592592593
16.94453;8;vid1_ogg;arousal;-0.92857142857143
17.445338;8;vid1_ogg;arousal;-1
17.944741;8;vid1_ogg;arousal;-1
18.194755;8;vid1_ogg;arousal;-0.9973544973545
18.695048;8;vid1_ogg;arousal;-0.97089947089947
19.194465;8;vid1_ogg;arousal;-0.96560846560847
19.444461;8;vid1_ogg;arousal;-1
19.695004;8;vid1_ogg;arousal;-1
19.945039;8;vid1_ogg;arousal;-1
20.444348;8;vid1_ogg;arousal;-0.91269841269841
20.694383;8;vid1_ogg;arousal;-0.82804232804233
20.944881;8;vid1_ogg;arousal;-0.70899470899471
21.4445;8;vid1_ogg;arousal;-0.61640211640212
21.69446;8;vid1_ogg;arousal;-0.62962962962963
21.944637;8;vid1_ogg;arousal;-0.54761904761905
22.445025;8;vid1_ogg;arousal;-0.3968253968254
22.945151;8;vid1_ogg;arousal;-1
23.444756;8;vid1_ogg;arousal;-1
23.694797;8;vid1_ogg;arousal;-1
24.194882;8;vid1_ogg;arousal;-1
24.444679;8;vid1_ogg;arousal;-1
24.944906;8;vid1_ogg;arousal;-0.79365079365079
25.194793;8;vid1_ogg;arousal;-0.77248677248677
25.694635;8;vid1_ogg;arousal;-1
26.195059;8;vid1_ogg;arousal;-1
26.695339;8;vid1_ogg;arousal;-1
27.19483;8;vid1_ogg;arousal;-1
27.444975;8;vid1_ogg;arousal;-1
27.695469;8;vid1_ogg;arousal;-1
28.195046;8;vid1_ogg;arousal;-1
28.445065;8;vid1_ogg;arousal;-1
28.944405;8;vid1_ogg;arousal;-0.98677248677249
29.195431;8;vid1_ogg;arousal;-0.98148148148148
29.695011;8;vid1_ogg;arousal;-0.97354497354497
29.945575;8;vid1_ogg;arousal;-0.93650793650794
30.445067;8;vid1_ogg;arousal;-0.69047619047619
30.944727;8;vid1_ogg;arousal;-0.66137566137566
31.444718;8;vid1_ogg;arousal;-1
31.694956;8;vid1_ogg;arousal;-1
32.194814;8;vid1_ogg;arousal;-0.78306878306878
32.44505;8;vid1_ogg;arousal;-0.75396825396825
32.695071;8;vid1_ogg;arousal;-0.68783068783069
33.195073;8;vid1_ogg;arousal;-0.62962962962963
33.694997;8;vid1_ogg;arousal;-0.66666666666667
33.945127;8;vid1_ogg;arousal;-0.50529100529101
34.444704;8;vid1_ogg;arousal;-0.47883597883598
34.694961;8;vid1_ogg;arousal;-1
34.945017;8;vid1_ogg;arousal;-1
35.444648;8;vid1_ogg;arousal;-1
35.694662;8;vid1_ogg;arousal;-1
36.195175;8;vid1_ogg;arousal;-0.94179894179894
36.695477;8;vid1_ogg;arousal;-0.93650793650794
37.194879;8;vid1_ogg;arousal;-0.91798941798942
37.444967;8;vid1_ogg;arousal;-0.91798941798942
37.695205;8;vid1_ogg;arousal;-0.91534391534392
38.194726;8;vid1_ogg;arousal;-0.91269841269841
38.695078;8;vid1_ogg;arousal;-0.93121693121693
39.19466;8;vid1_ogg;arousal;-0.86507936507937
39.386531;8;vid1_ogg;arousal;-0.85714285714286
