TimeStamp;UserId;NameVideo;TypeVideo;Value
0.185112;1;vid2.ogg;arousal;0
0.685332;1;vid2.ogg;arousal;0
1.187894;1;vid2.ogg;arousal;0.2962962962963
1.438396;1;vid2.ogg;arousal;-0.46031746031746
1.689656;1;vid2.ogg;arousal;-0.060846560846561
2.181255;1;vid2.ogg;arousal;0.34391534391534
2.431744;1;vid2.ogg;arousal;0.33333333333333
2.68227;1;vid2.ogg;arousal;0.36772486772487
2.933951;1;vid2.ogg;arousal;0.38359788359788
18.957726;1;vid2.ogg;arousal;0.37566137566138
18.957726;1;vid2.ogg;arousal;0.35978835978836
18.957726;1;vid2.ogg;arousal;0.35978835978836
19.27301;1;vid2.ogg;arousal;-0.44179894179894
19.774217;1;vid2.ogg;arousal;0.14021164021164
19.861333;1;vid2.ogg;arousal;0.16931216931217
