TimeStamp;UserId;NameVideo;TypeVideo;Value
0.19119;1;vid1.ogg;arousal;0
0.690139;1;vid1.ogg;arousal;0
1.18928;1;vid1.ogg;arousal;0
1.439664;1;vid1.ogg;arousal;0
1.631065;1;vid1.ogg;arousal;0
1.876471;1;vid1.ogg;arousal;0
2.126735;1;vid1.ogg;arousal;0
2.376867;1;vid1.ogg;arousal;0
2.876314;1;vid1.ogg;arousal;-0.11904761904762
3.12642;1;vid1.ogg;arousal;0.013227513227513
3.376514;1;vid1.ogg;arousal;0.12962962962963
3.877035;1;vid1.ogg;arousal;0.36772486772487
36.313317;1;vid1.ogg;arousal;0.33862433862434
36.313317;1;vid1.ogg;arousal;0.33862433862434
36.313317;1;vid1.ogg;arousal;0.33862433862434
36.658926;1;vid1.ogg;arousal;-0.087301587301587
37.158259;1;vid1.ogg;arousal;0.22222222222222
37.408639;1;vid1.ogg;arousal;-0.35449735449735
37.659533;1;vid1.ogg;arousal;-0.35185185185185
38.158315;1;vid1.ogg;arousal;0.32539682539683
38.408598;1;vid1.ogg;arousal;-0.24603174603175
38.908812;1;vid1.ogg;arousal;-0.16666666666667
39.386531;1;vid1.ogg;arousal;0.16931216931217
39.386531;1;vid1.ogg;arousal;0.16931216931217
