TimeStamp;UserId;NameVideo;TypeVideo;Value
0.134007;2;vid1.ogg;arousal;0.0052910052910053
0.63277;2;vid1.ogg;arousal;0.0052910052910053
1.133101;2;vid1.ogg;arousal;0.0052910052910053
1.383119;2;vid1.ogg;arousal;0.0052910052910053
1.882805;2;vid1.ogg;arousal;-0.05026455026455
2.383105;2;vid1.ogg;arousal;-0.03968253968254
2.88277;2;vid1.ogg;arousal;0.010582010582011
3.383178;2;vid1.ogg;arousal;0.010582010582011
3.883791;2;vid1.ogg;arousal;0.010582010582011
4.38334;2;vid1.ogg;arousal;0.010582010582011
4.882789;2;vid1.ogg;arousal;-0.15873015873016
5.132866;2;vid1.ogg;arousal;-0.1957671957672
5.383152;2;vid1.ogg;arousal;-0.48941798941799
5.882657;2;vid1.ogg;arousal;-0.67460317460317
6.383163;2;vid1.ogg;arousal;-0.78042328042328
6.883676;2;vid1.ogg;arousal;-0.82010582010582
7.133751;2;vid1.ogg;arousal;-0.82010582010582
7.632728;2;vid1.ogg;arousal;-0.78835978835979
7.882989;2;vid1.ogg;arousal;-0.6984126984127
8.383114;2;vid1.ogg;arousal;-0.42857142857143
8.883644;2;vid1.ogg;arousal;-0.15343915343915
9.382703;2;vid1.ogg;arousal;0.18253968253968
9.633137;2;vid1.ogg;arousal;0.042328042328042
10.133432;2;vid1.ogg;arousal;0.68783068783069
10.632683;2;vid1.ogg;arousal;0.90740740740741
10.883351;2;vid1.ogg;arousal;0.92328042328042
11.383041;2;vid1.ogg;arousal;0.77777777777778
11.882711;2;vid1.ogg;arousal;0.015873015873016
12.133441;2;vid1.ogg;arousal;-0.079365079365079
12.633045;2;vid1.ogg;arousal;-0.092592592592593
12.883213;2;vid1.ogg;arousal;0.087301587301587
13.382615;2;vid1.ogg;arousal;0.11111111111111
13.633124;2;vid1.ogg;arousal;0.28571428571429
14.13356;2;vid1.ogg;arousal;0.3968253968254
38.326831;2;vid1.ogg;arousal;0.3968253968254
38.326831;2;vid1.ogg;arousal;0.38624338624339
38.326831;2;vid1.ogg;arousal;0.38624338624339
38.742337;2;vid1.ogg;arousal;0.071428571428571
39.241794;2;vid1.ogg;arousal;-0.34920634920635
39.386531;2;vid1.ogg;arousal;-0.44444444444444
