TimeStamp;UserId;NameVideo;TypeVideo;Value
31.929599;3;vid1_ogg;arousal;0.48677248677249
32.179603;3;vid1_ogg;arousal;0.055555555555556
32.42967;3;vid1_ogg;arousal;-0.17195767195767
32.680319;3;vid1_ogg;arousal;-0.092592592592593
33.180586;3;vid1_ogg;arousal;-0.21957671957672
33.679566;3;vid1_ogg;arousal;-0.32010582010582
33.929529;3;vid1_ogg;arousal;-0.28042328042328
34.180195;3;vid1_ogg;arousal;-0.27777777777778
34.679918;3;vid1_ogg;arousal;0.11375661375661
34.930599;3;vid1_ogg;arousal;0.21428571428571
35.429481;3;vid1_ogg;arousal;0.55555555555556
35.679643;3;vid1_ogg;arousal;0.64550264550265
35.929506;3;vid1_ogg;arousal;0.73015873015873
36.18002;3;vid1_ogg;arousal;0.72751322751323
36.679687;3;vid1_ogg;arousal;0.21164021164021
37.179695;3;vid1_ogg;arousal;0.45767195767196
37.429942;3;vid1_ogg;arousal;0.52380952380952
37.680029;3;vid1_ogg;arousal;0.65608465608466
38.179883;3;vid1_ogg;arousal;0.77513227513228
38.430283;3;vid1_ogg;arousal;0.52645502645503
38.680481;3;vid1_ogg;arousal;0.50793650793651
39.179985;3;vid1_ogg;arousal;0.25396825396825
39.386531;3;vid1_ogg;arousal;0.26719576719577
